"entity_id"	"tweet_id"	"polarity"
"RL2013D01E013"	"225349581414739968"	"NEUTRAL"
"RL2013D01E013"	"225362047725080576"	"POSITIVE"
"RL2013D01E013"	"225375321879363585"	"POSITIVE"
"RL2013D01E013"	"225515747168878592"	"POSITIVE"
"RL2013D01E013"	"225516955128442881"	"NEGATIVE"
"RL2013D01E013"	"225611138228957184"	"POSITIVE"
"RL2013D01E013"	"225616846676692994"	"NEGATIVE"
"RL2013D01E013"	"225637205807337472"	"NEGATIVE"
"RL2013D01E013"	"225654234694180864"	"NEGATIVE"
"RL2013D01E013"	"225667510618447872"	"POSITIVE"
"RL2013D01E013"	"225670101733613570"	"NEGATIVE"
"RL2013D01E013"	"225687226959405056"	"POSITIVE"
"RL2013D01E013"	"225694655189225472"	"NEGATIVE"
"RL2013D01E013"	"225716448797007873"	"NEUTRAL"
"RL2013D01E013"	"225716474055122944"	"NEUTRAL"
"RL2013D01E013"	"225716822111047682"	"POSITIVE"
"RL2013D01E013"	"225725198136119296"	"NEUTRAL"
"RL2013D01E013"	"225729111417569281"	"NEUTRAL"
"RL2013D01E013"	"225733444141998080"	"NEUTRAL"
"RL2013D01E013"	"225776939070275585"	"POSITIVE"
"RL2013D01E013"	"225789501010747392"	"NEGATIVE"
"RL2013D01E013"	"225790826381463552"	"NEGATIVE"
"RL2013D01E013"	"225869434911334400"	"POSITIVE"
"RL2013D01E013"	"225881750541328384"	"NEUTRAL"
"RL2013D01E013"	"225922611446685696"	"POSITIVE"
"RL2013D01E013"	"225930517705523200"	"NEGATIVE"
"RL2013D01E013"	"225941766602387456"	"NEUTRAL"
"RL2013D01E013"	"225967062663720960"	"NEGATIVE"
"RL2013D01E013"	"225970636210720768"	"POSITIVE"
"RL2013D01E013"	"225975509996154880"	"POSITIVE"
"RL2013D01E013"	"226014101766295552"	"NEGATIVE"
"RL2013D01E013"	"226026135258025984"	"NEGATIVE"
"RL2013D01E013"	"226030614741139456"	"NEUTRAL"
"RL2013D01E013"	"226099862729531392"	"POSITIVE"
"RL2013D01E013"	"226108242957324288"	"POSITIVE"
"RL2013D01E013"	"226109140504834049"	"POSITIVE"
"RL2013D01E013"	"216700104508313600"	"POSITIVE"
"RL2013D01E013"	"211242417419059200"	"POSITIVE"
"RL2013D01E013"	"222278663025065988"	"POSITIVE"
"RL2013D01E013"	"211452560429678592"	"POSITIVE"
"RL2013D01E013"	"211455601279119362"	"POSITIVE"
"RL2013D01E013"	"211455647429046272"	"POSITIVE"
"RL2013D01E013"	"211625231553536002"	"POSITIVE"
"RL2013D01E013"	"211627169313599488"	"POSITIVE"
"RL2013D01E013"	"211767514923929600"	"POSITIVE"
"RL2013D01E013"	"211974487028146178"	"POSITIVE"
"RL2013D01E013"	"211978534556676098"	"POSITIVE"
"RL2013D01E013"	"212713464693669888"	"POSITIVE"
"RL2013D01E013"	"212714102211100674"	"POSITIVE"
"RL2013D01E013"	"217741134951219200"	"POSITIVE"
"RL2013D01E013"	"215826422583918592"	"POSITIVE"
"RL2013D01E013"	"218252345086189568"	"POSITIVE"
"RL2013D01E014"	"158271806778781697"	"NEUTRAL"
"RL2013D01E014"	"200281139338936321"	"POSITIVE"
"RL2013D01E014"	"208296515775639553"	"NEUTRAL"
"RL2013D01E014"	"208416324743995393"	"NEGATIVE"
"RL2013D01E014"	"208420527419830272"	"NEUTRAL"
"RL2013D01E014"	"208422779765272576"	"POSITIVE"
"RL2013D01E014"	"208426231660691458"	"POSITIVE"
"RL2013D01E014"	"208480958943473664"	"NEGATIVE"
"RL2013D01E014"	"208508884648869888"	"NEUTRAL"
"RL2013D01E014"	"208546453033979904"	"NEUTRAL"
"RL2013D01E014"	"208585288086327298"	"POSITIVE"
"RL2013D01E014"	"208587825636057088"	"NEUTRAL"
"RL2013D01E014"	"208605173281587201"	"POSITIVE"
"RL2013D01E014"	"208626589112606720"	"NEUTRAL"
"RL2013D01E014"	"208672919683997696"	"NEUTRAL"
"RL2013D01E014"	"208705698157178880"	"NEUTRAL"
"RL2013D01E014"	"208741245932154880"	"POSITIVE"
"RL2013D01E014"	"208757577503358978"	"NEUTRAL"
"RL2013D01E014"	"208805115728113664"	"NEUTRAL"
"RL2013D01E014"	"208818427673059328"	"POSITIVE"
"RL2013D01E014"	"208826225681108992"	"NEUTRAL"
"RL2013D01E014"	"208858496630919168"	"NEUTRAL"
"RL2013D01E014"	"208877475919441920"	"POSITIVE"
"RL2013D01E014"	"208889991298940928"	"POSITIVE"
"RL2013D01E014"	"208900779422130180"	"NEUTRAL"
"RL2013D01E014"	"208945756781031426"	"POSITIVE"
"RL2013D01E014"	"208953073996009473"	"NEUTRAL"
"RL2013D01E014"	"208966550307356675"	"POSITIVE"
"RL2013D01E014"	"208990915027668992"	"NEUTRAL"
"RL2013D01E014"	"209046374078103553"	"NEGATIVE"
"RL2013D01E014"	"209057734463725568"	"NEUTRAL"
"RL2013D01E014"	"209159446331527168"	"POSITIVE"
"RL2013D01E014"	"209398488113496065"	"POSITIVE"
"RL2013D01E014"	"209454230426222592"	"POSITIVE"
"RL2013D01E014"	"209471645168041985"	"NEGATIVE"
"RL2013D01E014"	"209487688406007808"	"POSITIVE"
"RL2013D01E014"	"209502776819064832"	"POSITIVE"
"RL2013D01E014"	"209533209178931200"	"POSITIVE"
"RL2013D01E014"	"209554650440007681"	"NEUTRAL"
"RL2013D01E014"	"209581103919529984"	"POSITIVE"
"RL2013D01E014"	"209588724969910273"	"POSITIVE"
"RL2013D01E014"	"209642458223611904"	"POSITIVE"
"RL2013D01E014"	"209670404837617664"	"POSITIVE"
"RL2013D01E014"	"209719683715301376"	"POSITIVE"
"RL2013D01E014"	"209795541926809601"	"NEUTRAL"
"RL2013D01E014"	"209814730859233281"	"POSITIVE"
"RL2013D01E014"	"209857386914119680"	"NEUTRAL"
"RL2013D01E014"	"209902392861401088"	"POSITIVE"
"RL2013D01E014"	"209990396695150593"	"POSITIVE"
"RL2013D01E014"	"210000085541593088"	"POSITIVE"
"RL2013D01E014"	"210048181608779778"	"NEUTRAL"
"RL2013D01E014"	"210056985478037508"	"POSITIVE"
"RL2013D01E014"	"210111586927513600"	"NEUTRAL"
"RL2013D01E014"	"210131023311278080"	"NEUTRAL"
"RL2013D01E014"	"210171049558556675"	"NEUTRAL"
"RL2013D01E014"	"210174996381843456"	"POSITIVE"
"RL2013D01E014"	"210187625456353281"	"NEUTRAL"
"RL2013D01E014"	"210206143312699394"	"POSITIVE"
"RL2013D01E014"	"210358493021089792"	"NEGATIVE"
"RL2013D01E014"	"210359617094565888"	"POSITIVE"
"RL2013D01E014"	"210425484423593985"	"NEUTRAL"
"RL2013D01E014"	"210487518204928000"	"NEUTRAL"
"RL2013D01E014"	"210539242332487680"	"NEUTRAL"
"RL2013D01E014"	"210574818427416576"	"POSITIVE"
"RL2013D01E014"	"210586587992559616"	"POSITIVE"
"RL2013D01E014"	"210587992757239808"	"NEGATIVE"
"RL2013D01E014"	"210647451206565888"	"NEUTRAL"
"RL2013D01E014"	"210647652520562688"	"NEGATIVE"
"RL2013D01E014"	"210704850235822080"	"NEUTRAL"
"RL2013D01E014"	"210722550198702080"	"NEUTRAL"
"RL2013D01E014"	"210725456842997760"	"NEUTRAL"
"RL2013D01E014"	"210739298046193664"	"NEUTRAL"
"RL2013D01E014"	"210742200517144580"	"NEUTRAL"
"RL2013D01E014"	"210752266867716097"	"NEUTRAL"
"RL2013D01E014"	"210759992750505984"	"NEGATIVE"
"RL2013D01E014"	"210790229492236288"	"NEUTRAL"
"RL2013D01E014"	"210817588949811200"	"NEUTRAL"
"RL2013D01E014"	"210832340287623168"	"POSITIVE"
"RL2013D01E014"	"210836098400796673"	"NEGATIVE"
"RL2013D01E014"	"210843321013243904"	"POSITIVE"
"RL2013D01E014"	"210861759169429505"	"POSITIVE"
"RL2013D01E014"	"210900585845751808"	"POSITIVE"
"RL2013D01E014"	"211000393486958592"	"NEGATIVE"
"RL2013D01E014"	"211020974919921664"	"NEUTRAL"
"RL2013D01E014"	"211072367735226370"	"NEUTRAL"
"RL2013D01E014"	"211097655215013888"	"NEUTRAL"
"RL2013D01E014"	"211139417887354881"	"POSITIVE"
"RL2013D01E014"	"211155595334660096"	"POSITIVE"
"RL2013D01E014"	"211220959359803392"	"NEUTRAL"
"RL2013D01E014"	"211223517868457985"	"NEUTRAL"
"RL2013D01E014"	"211225740413378560"	"NEGATIVE"
"RL2013D01E014"	"211270809866604544"	"POSITIVE"
"RL2013D01E014"	"211274759693017088"	"NEGATIVE"
"RL2013D01E014"	"211348457796014080"	"POSITIVE"
"RL2013D01E014"	"211392988746752000"	"NEUTRAL"
"RL2013D01E014"	"211425825944371200"	"POSITIVE"
"RL2013D01E014"	"211567903806472193"	"POSITIVE"
"RL2013D01E014"	"211608659824877568"	"NEUTRAL"
"RL2013D01E014"	"211617677599449090"	"POSITIVE"
"RL2013D01E014"	"211642700821299203"	"NEUTRAL"
"RL2013D01E014"	"211671417153003520"	"NEGATIVE"
"RL2013D01E014"	"211683830153748480"	"NEUTRAL"
"RL2013D01E014"	"211697172226383872"	"POSITIVE"
"RL2013D01E014"	"211727278948880384"	"NEUTRAL"
"RL2013D01E014"	"211818731549102081"	"NEUTRAL"
"RL2013D01E014"	"211875321094471680"	"NEUTRAL"
"RL2013D01E014"	"211941366865993728"	"NEUTRAL"
"RL2013D01E014"	"211951036695457794"	"NEGATIVE"
"RL2013D01E014"	"211972247265615872"	"NEUTRAL"
"RL2013D01E014"	"211977582411911168"	"POSITIVE"
"RL2013D01E014"	"211988915433910272"	"NEUTRAL"
"RL2013D01E014"	"211991804604723201"	"NEUTRAL"
"RL2013D01E014"	"211996171592409089"	"NEUTRAL"
"RL2013D01E014"	"212027704931909632"	"NEUTRAL"
"RL2013D01E014"	"212028056653660161"	"NEUTRAL"
"RL2013D01E014"	"212030015410417665"	"NEGATIVE"
"RL2013D01E014"	"212031806378217474"	"NEUTRAL"
"RL2013D01E014"	"212033224057171971"	"NEUTRAL"
"RL2013D01E014"	"212033573463670785"	"NEUTRAL"
"RL2013D01E014"	"212035658628341762"	"NEUTRAL"
"RL2013D01E014"	"212038985948725248"	"NEUTRAL"
"RL2013D01E014"	"212039683797037056"	"NEUTRAL"
"RL2013D01E014"	"212050645853806593"	"NEUTRAL"
"RL2013D01E014"	"212058077619421184"	"NEUTRAL"
"RL2013D01E014"	"212081085255909377"	"POSITIVE"
"RL2013D01E014"	"212105227703291904"	"NEUTRAL"
"RL2013D01E014"	"212125444244377600"	"POSITIVE"
"RL2013D01E014"	"212145704355897344"	"NEUTRAL"
"RL2013D01E014"	"212159871058051072"	"NEUTRAL"
"RL2013D01E014"	"212164501607428096"	"NEUTRAL"
"RL2013D01E014"	"212175679394037760"	"POSITIVE"
"RL2013D01E014"	"212210865888436225"	"NEUTRAL"
"RL2013D01E014"	"212270230406311937"	"POSITIVE"
"RL2013D01E014"	"212369351398002689"	"POSITIVE"
"RL2013D01E014"	"212381703627481088"	"NEUTRAL"
"RL2013D01E014"	"212436711903469568"	"POSITIVE"
"RL2013D01E014"	"212463471558803456"	"NEUTRAL"
"RL2013D01E014"	"212569377747369985"	"NEGATIVE"
"RL2013D01E014"	"212574364791607297"	"NEUTRAL"
"RL2013D01E014"	"212577843366993920"	"NEUTRAL"
"RL2013D01E014"	"212598293283340289"	"POSITIVE"
"RL2013D01E014"	"212625191363297280"	"NEUTRAL"
"RL2013D01E014"	"212650868850429952"	"NEUTRAL"
"RL2013D01E014"	"212651260883644416"	"NEUTRAL"
"RL2013D01E014"	"212651628069797890"	"POSITIVE"
"RL2013D01E014"	"212675028058247168"	"NEUTRAL"
"RL2013D01E014"	"212749359517937665"	"NEUTRAL"
"RL2013D01E014"	"212794691568156672"	"POSITIVE"
"RL2013D01E014"	"212840489186115584"	"POSITIVE"
"RL2013D01E014"	"212884369994559488"	"NEUTRAL"
"RL2013D01E014"	"212898697737027584"	"POSITIVE"
"RL2013D01E014"	"212989277926195200"	"NEUTRAL"
"RL2013D01E014"	"212989638644740097"	"NEUTRAL"
"RL2013D01E014"	"213060715307737088"	"POSITIVE"
"RL2013D01E014"	"213239640457625600"	"NEUTRAL"
"RL2013D01E014"	"213252407566680065"	"NEUTRAL"
"RL2013D01E014"	"213275073598078978"	"NEUTRAL"
"RL2013D01E014"	"213333873529065472"	"POSITIVE"
"RL2013D01E014"	"213344443196116995"	"NEUTRAL"
"RL2013D01E014"	"213354387865743360"	"NEUTRAL"
"RL2013D01E014"	"213369604804853760"	"NEGATIVE"
"RL2013D01E014"	"213369604834197506"	"NEGATIVE"
"RL2013D01E014"	"213394959380918273"	"NEUTRAL"
"RL2013D01E014"	"213397740200275968"	"POSITIVE"
"RL2013D01E014"	"213413221384732672"	"POSITIVE"
"RL2013D01E014"	"213523971998625793"	"POSITIVE"
"RL2013D01E014"	"213574605615534080"	"NEUTRAL"
"RL2013D01E014"	"213693594987540480"	"POSITIVE"
"RL2013D01E014"	"213768629949431808"	"NEUTRAL"
"RL2013D01E014"	"213808773633019904"	"POSITIVE"
"RL2013D01E014"	"213817101058715649"	"POSITIVE"
"RL2013D01E014"	"213828272914579456"	"NEUTRAL"
"RL2013D01E014"	"213855569474355200"	"POSITIVE"
"RL2013D01E014"	"213906454770495489"	"NEGATIVE"
"RL2013D01E014"	"214044745163481088"	"NEUTRAL"
"RL2013D01E014"	"214067662836338688"	"NEGATIVE"
"RL2013D01E014"	"214117281465241600"	"NEUTRAL"
"RL2013D01E014"	"214121073082499073"	"NEUTRAL"
"RL2013D01E014"	"214382474703290369"	"NEUTRAL"
"RL2013D01E014"	"214462996943077376"	"POSITIVE"
"RL2013D01E014"	"214469783335354369"	"NEUTRAL"
"RL2013D01E014"	"214795982767005696"	"NEUTRAL"
"RL2013D01E014"	"214817591821213696"	"NEUTRAL"
"RL2013D01E014"	"214842212373110784"	"NEUTRAL"
"RL2013D01E014"	"214858213655453698"	"NEUTRAL"
"RL2013D01E014"	"214865260069392384"	"POSITIVE"
"RL2013D01E014"	"214872826585423872"	"POSITIVE"
"RL2013D01E014"	"214935380070383617"	"POSITIVE"
"RL2013D01E014"	"214962244977561600"	"NEUTRAL"
"RL2013D01E014"	"215135641690832897"	"NEUTRAL"
"RL2013D01E014"	"215136677696512001"	"POSITIVE"
"RL2013D01E014"	"215177140218511360"	"NEGATIVE"
"RL2013D01E014"	"215186204017168385"	"NEUTRAL"
"RL2013D01E014"	"215204130480861185"	"NEUTRAL"
"RL2013D01E014"	"215257096139177984"	"POSITIVE"
"RL2013D01E014"	"215273260999389185"	"NEUTRAL"
"RL2013D01E014"	"215292080824655873"	"POSITIVE"
"RL2013D01E014"	"215326541230522369"	"POSITIVE"
"RL2013D01E014"	"215378483478663169"	"POSITIVE"
"RL2013D01E014"	"215424176239022081"	"POSITIVE"
"RL2013D01E014"	"215479092269694976"	"NEUTRAL"
"RL2013D01E014"	"215489313767563264"	"POSITIVE"
"RL2013D01E014"	"215497375257591808"	"POSITIVE"
"RL2013D01E014"	"215497856709181441"	"NEUTRAL"
"RL2013D01E014"	"215510545351192577"	"POSITIVE"
"RL2013D01E014"	"215538658567143425"	"NEUTRAL"
"RL2013D01E014"	"215627118875389952"	"POSITIVE"
"RL2013D01E014"	"215630981191843840"	"POSITIVE"
"RL2013D01E014"	"215675782675169280"	"POSITIVE"
"RL2013D01E014"	"215792046076739584"	"POSITIVE"
"RL2013D01E014"	"215856101474828288"	"POSITIVE"
"RL2013D01E014"	"215856760001527808"	"NEUTRAL"
"RL2013D01E014"	"215887365837815810"	"POSITIVE"
"RL2013D01E014"	"215910220587745280"	"POSITIVE"
"RL2013D01E014"	"215933958729367552"	"POSITIVE"
"RL2013D01E014"	"216146871595433984"	"NEUTRAL"
"RL2013D01E014"	"216295282852364288"	"NEUTRAL"
"RL2013D01E014"	"216311061807251459"	"POSITIVE"
"RL2013D01E014"	"216599139188871169"	"POSITIVE"
"RL2013D01E014"	"216631892529778688"	"POSITIVE"
"RL2013D01E014"	"216728655110483968"	"NEGATIVE"
"RL2013D01E014"	"216775543234895872"	"NEGATIVE"
"RL2013D01E014"	"216782291886813184"	"POSITIVE"
"RL2013D01E014"	"216923753169436673"	"POSITIVE"
"RL2013D01E014"	"216987548529078272"	"POSITIVE"
"RL2013D01E014"	"217062299201052672"	"NEUTRAL"
"RL2013D01E014"	"217064165867651072"	"POSITIVE"
"RL2013D01E014"	"217089965035761665"	"POSITIVE"
"RL2013D01E014"	"217104301162627075"	"POSITIVE"
"RL2013D01E014"	"217109124645785601"	"POSITIVE"
"RL2013D01E014"	"217153827504263168"	"POSITIVE"
"RL2013D01E014"	"217262053142958080"	"POSITIVE"
"RL2013D01E014"	"217287831335346176"	"NEUTRAL"
"RL2013D01E014"	"217300398661304320"	"NEUTRAL"
"RL2013D01E014"	"217305958924296192"	"POSITIVE"
"RL2013D01E014"	"217317178867859456"	"POSITIVE"
"RL2013D01E014"	"217408086212755456"	"POSITIVE"
"RL2013D01E014"	"217428952904515585"	"NEUTRAL"
"RL2013D01E014"	"217434518737522688"	"POSITIVE"
"RL2013D01E014"	"217452180968452096"	"NEUTRAL"
"RL2013D01E014"	"217492232377348099"	"NEUTRAL"
"RL2013D01E014"	"217493519995113472"	"POSITIVE"
"RL2013D01E014"	"217506249728737280"	"POSITIVE"
"RL2013D01E014"	"217574694273036289"	"NEUTRAL"
"RL2013D01E014"	"217578693730639872"	"NEUTRAL"
"RL2013D01E014"	"217619315594248192"	"POSITIVE"
"RL2013D01E014"	"217623350502109184"	"NEUTRAL"
"RL2013D01E014"	"217625292477448192"	"NEUTRAL"
"RL2013D01E014"	"217645953593778176"	"NEUTRAL"
"RL2013D01E014"	"217693999362867202"	"NEUTRAL"
"RL2013D01E014"	"217744221929607169"	"NEUTRAL"
"RL2013D01E014"	"217811142066712576"	"NEUTRAL"
"RL2013D01E014"	"217873326822010880"	"NEUTRAL"
"RL2013D01E014"	"217919061504438273"	"NEUTRAL"
"RL2013D01E014"	"217961793069391872"	"NEUTRAL"
"RL2013D01E014"	"217962287997267968"	"NEUTRAL"
"RL2013D01E014"	"218020123271901184"	"POSITIVE"
"RL2013D01E014"	"218060157911961600"	"NEUTRAL"
"RL2013D01E014"	"218071675466555394"	"POSITIVE"
"RL2013D01E014"	"218127421965213696"	"NEUTRAL"
"RL2013D01E014"	"218330740855803904"	"POSITIVE"
"RL2013D01E014"	"218337049063849984"	"POSITIVE"
"RL2013D01E014"	"218340161250004993"	"POSITIVE"
"RL2013D01E014"	"218426723283374080"	"NEUTRAL"
"RL2013D01E014"	"218434864452599808"	"POSITIVE"
"RL2013D01E014"	"218506738016600065"	"NEUTRAL"
"RL2013D01E014"	"218563205939728384"	"POSITIVE"
"RL2013D01E014"	"218582705271615489"	"POSITIVE"
"RL2013D01E014"	"218599637676855297"	"NEUTRAL"
"RL2013D01E014"	"218664095749124096"	"NEUTRAL"
"RL2013D01E014"	"218665836385271808"	"POSITIVE"
"RL2013D01E014"	"218686489100423168"	"POSITIVE"
"RL2013D01E014"	"218704386216574979"	"NEUTRAL"
"RL2013D01E014"	"218729132605976576"	"POSITIVE"
"RL2013D01E014"	"218738251039645697"	"NEUTRAL"
"RL2013D01E014"	"218764884840681472"	"POSITIVE"
"RL2013D01E014"	"218880513430130690"	"POSITIVE"
"RL2013D01E014"	"218924788511539200"	"NEUTRAL"
"RL2013D01E014"	"218971718583193600"	"NEUTRAL"
"RL2013D01E014"	"218989376594653185"	"NEUTRAL"
"RL2013D01E014"	"219023618896703488"	"NEUTRAL"
"RL2013D01E014"	"219029448970870785"	"NEUTRAL"
"RL2013D01E014"	"219125397856595969"	"NEUTRAL"
"RL2013D01E014"	"219257631691386880"	"POSITIVE"
"RL2013D01E014"	"219405610242932736"	"POSITIVE"
"RL2013D01E014"	"219532836749844480"	"NEUTRAL"
"RL2013D01E014"	"219534275379335169"	"POSITIVE"
"RL2013D01E014"	"219585336865591297"	"POSITIVE"
"RL2013D01E014"	"219649442599534592"	"POSITIVE"
"RL2013D01E014"	"219666110755241984"	"NEUTRAL"
"RL2013D01E014"	"219694124524244992"	"POSITIVE"
"RL2013D01E014"	"219717759439867905"	"NEUTRAL"
"RL2013D01E014"	"219730002583883776"	"POSITIVE"
"RL2013D01E014"	"219742304477511682"	"NEUTRAL"
"RL2013D01E014"	"219747446719385600"	"POSITIVE"
"RL2013D01E014"	"219785904296955904"	"POSITIVE"
"RL2013D01E014"	"219787901817454592"	"POSITIVE"
"RL2013D01E014"	"219808243160068097"	"NEUTRAL"
"RL2013D01E014"	"219850957943607296"	"NEUTRAL"
"RL2013D01E014"	"219853579383603200"	"POSITIVE"
"RL2013D01E014"	"219860760040448000"	"NEUTRAL"
"RL2013D01E014"	"219904326271901697"	"POSITIVE"
"RL2013D01E014"	"219906859602149376"	"NEUTRAL"
"RL2013D01E014"	"220103839582404608"	"NEUTRAL"
"RL2013D01E014"	"220107338953146369"	"NEUTRAL"
"RL2013D01E014"	"220125080846475265"	"NEUTRAL"
"RL2013D01E014"	"220174233928613888"	"POSITIVE"
"RL2013D01E014"	"220238285132402689"	"POSITIVE"
"RL2013D01E014"	"220342928839680001"	"NEUTRAL"
"RL2013D01E014"	"220379598561615872"	"NEUTRAL"
"RL2013D01E014"	"220508675113107457"	"POSITIVE"
"RL2013D01E014"	"220614644216250368"	"NEUTRAL"
"RL2013D01E014"	"220778612134129664"	"NEUTRAL"
"RL2013D01E014"	"220796832220065792"	"POSITIVE"
"RL2013D01E014"	"220821201109528576"	"NEUTRAL"
"RL2013D01E014"	"220963887154073600"	"POSITIVE"
"RL2013D01E014"	"220967821386059776"	"NEUTRAL"
"RL2013D01E014"	"220991716331761664"	"NEUTRAL"
"RL2013D01E014"	"221015628054675456"	"NEUTRAL"
"RL2013D01E014"	"221024283617529857"	"NEUTRAL"
"RL2013D01E014"	"221159450759798784"	"NEUTRAL"
"RL2013D01E014"	"221172889322397696"	"POSITIVE"
"RL2013D01E014"	"221197472133955584"	"POSITIVE"
"RL2013D01E014"	"221219592880652290"	"POSITIVE"
"RL2013D01E014"	"221291726537625601"	"NEUTRAL"
"RL2013D01E014"	"221334776869687299"	"POSITIVE"
"RL2013D01E014"	"221347879846031360"	"NEUTRAL"
"RL2013D01E014"	"221592403595902978"	"NEUTRAL"
"RL2013D01E014"	"221592411984502785"	"NEUTRAL"
"RL2013D01E014"	"221729444082094081"	"NEUTRAL"
"RL2013D01E014"	"222185096478863361"	"POSITIVE"
"RL2013D01E014"	"222281670362013696"	"NEUTRAL"
"RL2013D01E014"	"222337085489684480"	"NEUTRAL"
"RL2013D01E014"	"222340352844111873"	"NEUTRAL"
"RL2013D01E014"	"222366034592673792"	"NEGATIVE"
"RL2013D01E014"	"222397512202461184"	"NEUTRAL"
"RL2013D01E014"	"222434695349149696"	"NEUTRAL"
"RL2013D01E014"	"222821653418217473"	"NEUTRAL"
"RL2013D01E014"	"222862933779152896"	"POSITIVE"
"RL2013D01E014"	"222901106127278080"	"POSITIVE"
"RL2013D01E014"	"222921413277913088"	"POSITIVE"
"RL2013D01E014"	"222944051593363456"	"POSITIVE"
"RL2013D01E014"	"222947138634649600"	"POSITIVE"
"RL2013D01E014"	"222963685138771969"	"POSITIVE"
"RL2013D01E014"	"222964560762638336"	"POSITIVE"
"RL2013D01E014"	"222964893094117376"	"POSITIVE"
"RL2013D01E014"	"222965190914871296"	"NEUTRAL"
"RL2013D01E014"	"222965759477944320"	"POSITIVE"
"RL2013D01E014"	"222966147191021568"	"POSITIVE"
"RL2013D01E014"	"222968403743354880"	"POSITIVE"
"RL2013D01E014"	"222972151966334976"	"POSITIVE"
"RL2013D01E014"	"222991728255320064"	"POSITIVE"
"RL2013D01E014"	"223098938880823296"	"POSITIVE"
"RL2013D01E014"	"223165586371379200"	"NEUTRAL"
"RL2013D01E014"	"223180421633032194"	"POSITIVE"
"RL2013D01E014"	"223397132906930176"	"NEGATIVE"
"RL2013D01E014"	"223443341558284288"	"NEUTRAL"
"RL2013D01E014"	"223449386435354626"	"POSITIVE"
"RL2013D01E014"	"223640603857125376"	"POSITIVE"
"RL2013D01E014"	"223643061748629504"	"NEUTRAL"
"RL2013D01E014"	"223650447917981698"	"NEUTRAL"
"RL2013D01E014"	"223661961278267392"	"NEGATIVE"
"RL2013D01E014"	"223663789994819584"	"POSITIVE"
"RL2013D01E014"	"223663885889191936"	"POSITIVE"
"RL2013D01E014"	"223684102983913472"	"NEUTRAL"
"RL2013D01E014"	"223782396514930688"	"NEUTRAL"
"RL2013D01E014"	"223798892716765184"	"POSITIVE"
"RL2013D01E014"	"223822204658393088"	"POSITIVE"
"RL2013D01E014"	"223866869801680896"	"NEUTRAL"
"RL2013D01E014"	"223892803174932480"	"NEGATIVE"
"RL2013D01E014"	"224004849828773888"	"NEUTRAL"
"RL2013D01E014"	"224169082000392194"	"NEUTRAL"
"RL2013D01E014"	"224213738725715968"	"POSITIVE"
"RL2013D01E014"	"224232012486152192"	"NEUTRAL"
"RL2013D01E014"	"224259469230604288"	"POSITIVE"
"RL2013D01E014"	"224317774254706688"	"POSITIVE"
"RL2013D01E014"	"224434241696567297"	"NEUTRAL"
"RL2013D01E014"	"224457092247990272"	"POSITIVE"
"RL2013D01E014"	"224464422054264834"	"POSITIVE"
"RL2013D01E014"	"224484195857219584"	"POSITIVE"
"RL2013D01E014"	"224538478510227456"	"NEUTRAL"
"RL2013D01E014"	"224647631077523456"	"NEUTRAL"
"RL2013D01E014"	"224739612168425472"	"NEUTRAL"
"RL2013D01E014"	"224761481286254592"	"POSITIVE"
"RL2013D01E014"	"224907212374548482"	"NEUTRAL"
"RL2013D01E014"	"224924340146282496"	"NEUTRAL"
"RL2013D01E014"	"224947028906610688"	"NEUTRAL"
"RL2013D01E014"	"225015630947028992"	"POSITIVE"
"RL2013D01E014"	"225200020952055809"	"NEUTRAL"
"RL2013D01E014"	"225521229111640065"	"POSITIVE"
"RL2013D01E014"	"225580461068525568"	"POSITIVE"
"RL2013D01E014"	"225607623393816577"	"POSITIVE"
"RL2013D01E014"	"225682164585476096"	"NEUTRAL"
"RL2013D01E014"	"225729006538989568"	"NEGATIVE"
"RL2013D01E014"	"225793648942538752"	"NEUTRAL"
"RL2013D01E014"	"225838352048459776"	"POSITIVE"
"RL2013D01E014"	"225842160505860096"	"NEUTRAL"
"RL2013D01E014"	"225898538318589953"	"NEGATIVE"
"RL2013D01E014"	"225904584298741760"	"NEGATIVE"
"RL2013D01E014"	"225909491659599872"	"NEUTRAL"
"RL2013D01E014"	"225923953598799872"	"NEGATIVE"
"RL2013D01E014"	"225938965042196480"	"NEGATIVE"
"RL2013D01E014"	"225943092212146176"	"NEGATIVE"
"RL2013D01E014"	"225962520253444097"	"NEUTRAL"
"RL2013D01E014"	"226001661477404672"	"NEUTRAL"
"RL2013D01E014"	"226035934813102080"	"POSITIVE"
"RL2013D01E014"	"226051041018392578"	"NEGATIVE"
"RL2013D01E014"	"226102279781109760"	"NEUTRAL"
"RL2013D01E014"	"226139209474400256"	"POSITIVE"
"RL2013D01E014"	"226147128311943169"	"NEUTRAL"
"RL2013D01E014"	"226172193485230081"	"NEUTRAL"
"RL2013D01E014"	"226186630279593984"	"NEUTRAL"
"RL2013D01E014"	"226191965459464192"	"NEUTRAL"
"RL2013D01E014"	"226200861574041601"	"NEUTRAL"
"RL2013D01E014"	"226213855502688257"	"POSITIVE"
"RL2013D01E014"	"226254120615571456"	"POSITIVE"
"RL2013D01E014"	"226318058795458560"	"POSITIVE"
"RL2013D01E014"	"226342943588495361"	"NEGATIVE"
"RL2013D01E014"	"226345237885370370"	"NEUTRAL"
"RL2013D01E014"	"226363856409219072"	"NEUTRAL"
