"entity_id"	"tweet_id"	"filtering"
"RL2013D01E035"	"223485242672021504"	"RELATED"
"RL2013D01E035"	"223500535091822592"	"RELATED"
"RL2013D01E035"	"223512138675785730"	"RELATED"
"RL2013D01E035"	"223513357074960384"	"RELATED"
"RL2013D01E035"	"223515840090349569"	"RELATED"
"RL2013D01E035"	"223528527855747072"	"RELATED"
"RL2013D01E035"	"223532789306372096"	"UNRELATED"
"RL2013D01E035"	"208572168274063362"	"RELATED"
"RL2013D01E035"	"217149297668521985"	"UNRELATED"
"RL2013D01E035"	"209028194010009600"	"RELATED"
"RL2013D01E035"	"209324378972889088"	"RELATED"
"RL2013D01E035"	"212640701912055811"	"UNRELATED"
"RL2013D01E035"	"214189540900995074"	"UNRELATED"
"RL2013D01E035"	"210654145290567680"	"UNRELATED"
"RL2013D01E035"	"212189948437217280"	"UNRELATED"
"RL2013D01E035"	"213461166456967171"	"UNRELATED"
"RL2013D01E035"	"215520519406100480"	"UNRELATED"
"RL2013D01E035"	"219604492226789377"	"UNRELATED"
"RL2013D01E035"	"212631172415623169"	"UNRELATED"
"RL2013D01E035"	"215436163551473664"	"UNRELATED"
"RL2013D01E035"	"221745462137462784"	"UNRELATED"
"RL2013D01E035"	"213630381474332672"	"UNRELATED"
"RL2013D01E035"	"215500197990629377"	"UNRELATED"
"RL2013D01E035"	"215890889053175808"	"UNRELATED"
"RL2013D01E035"	"218693342614138880"	"UNRELATED"
"RL2013D01E035"	"218830416658968577"	"UNRELATED"
"RL2013D01E035"	"221987695763787776"	"UNRELATED"
"RL2013D01E035"	"221134180086583297"	"UNRELATED"
"RL2013D01E035"	"212456873926991872"	"RELATED"
"RL2013D01E035"	"212610247058137089"	"RELATED"
"RL2013D01E035"	"215441142219677697"	"UNRELATED"
"RL2013D01E035"	"218808253960822784"	"UNRELATED"
"RL2013D01E035"	"219469678932791296"	"UNRELATED"
"RL2013D01E035"	"220150737412431873"	"UNRELATED"
"RL2013D01E035"	"220156227781541888"	"UNRELATED"
"RL2013D01E035"	"214358416179724288"	"UNRELATED"
"RL2013D01E035"	"213132970595323904"	"UNRELATED"
"RL2013D01E035"	"216947606167879680"	"UNRELATED"
"RL2013D01E035"	"216794732175704065"	"UNRELATED"
"RL2013D01E035"	"216585109250392065"	"UNRELATED"
"RL2013D01E035"	"216654571135696896"	"UNRELATED"
"RL2013D01E035"	"217923792666767360"	"UNRELATED"
"RL2013D01E035"	"219702949327273984"	"UNRELATED"
"RL2013D01E035"	"218681103622483968"	"UNRELATED"
"RL2013D01E035"	"220542510601216002"	"UNRELATED"
"RL2013D01E035"	"222020365218611200"	"UNRELATED"
"RL2013D01E035"	"222974661628145664"	"UNRELATED"
"RL2013D01E035"	"221632538874101760"	"RELATED"
"RL2013D01E035"	"223504846823763969"	"RELATED"
"RL2013D01E040"	"138316250362298368"	"UNRELATED"
"RL2013D01E040"	"200694724162621441"	"RELATED"
"RL2013D01E040"	"206268744912211969"	"UNRELATED"
"RL2013D01E040"	"208303488587935744"	"RELATED"
"RL2013D01E040"	"208306810623492096"	"UNRELATED"
"RL2013D01E040"	"208320178432385024"	"RELATED"
"RL2013D01E040"	"208321130820411392"	"UNRELATED"
"RL2013D01E040"	"208324557537415168"	"RELATED"
"RL2013D01E040"	"208326512120832000"	"UNRELATED"
"RL2013D01E040"	"208327575150399489"	"UNRELATED"
"RL2013D01E040"	"208334011523792896"	"RELATED"
"RL2013D01E040"	"208335086666514433"	"UNRELATED"
"RL2013D01E040"	"208341779253166080"	"UNRELATED"
"RL2013D01E040"	"208342068781780992"	"RELATED"
"RL2013D01E040"	"208345814303641600"	"UNRELATED"
"RL2013D01E040"	"208408229741461507"	"UNRELATED"
"RL2013D01E040"	"208409160876957696"	"UNRELATED"
"RL2013D01E040"	"208414831571771392"	"UNRELATED"
"RL2013D01E040"	"208423094321295360"	"RELATED"
"RL2013D01E040"	"208427049579331584"	"UNRELATED"
"RL2013D01E040"	"208429478081335297"	"RELATED"
"RL2013D01E040"	"208429553574617090"	"UNRELATED"
"RL2013D01E040"	"208440152589209600"	"UNRELATED"
"RL2013D01E040"	"208443285721718784"	"UNRELATED"
"RL2013D01E040"	"208447706534903808"	"UNRELATED"
"RL2013D01E040"	"208450449576181760"	"UNRELATED"
"RL2013D01E040"	"208450839671615488"	"UNRELATED"
"RL2013D01E040"	"208451854688993280"	"UNRELATED"
"RL2013D01E040"	"208454845240311808"	"RELATED"
"RL2013D01E040"	"208471920239316992"	"RELATED"
"RL2013D01E040"	"208508150616293377"	"UNRELATED"
"RL2013D01E040"	"208511124386222080"	"RELATED"
"RL2013D01E040"	"208512667906879488"	"RELATED"
"RL2013D01E040"	"208515712963182593"	"UNRELATED"
"RL2013D01E040"	"208519034847772673"	"RELATED"
"RL2013D01E040"	"208533207392583680"	"UNRELATED"
"RL2013D01E040"	"208553298112950273"	"UNRELATED"
"RL2013D01E040"	"208565526723706880"	"RELATED"
"RL2013D01E040"	"208578153575235584"	"RELATED"
"RL2013D01E040"	"208583799083245571"	"UNRELATED"
"RL2013D01E040"	"208589750834184192"	"RELATED"
"RL2013D01E040"	"208594163212619776"	"RELATED"
"RL2013D01E040"	"208594876269473792"	"UNRELATED"
"RL2013D01E040"	"208595782255902722"	"UNRELATED"
"RL2013D01E040"	"208601334780399616"	"UNRELATED"
"RL2013D01E040"	"208601796858478593"	"UNRELATED"
"RL2013D01E040"	"208601884917891073"	"RELATED"
"RL2013D01E040"	"208607094256054273"	"RELATED"
"RL2013D01E040"	"208607710818746369"	"RELATED"
"RL2013D01E040"	"208619761054126080"	"UNRELATED"
"RL2013D01E040"	"208624576106737664"	"UNRELATED"
"RL2013D01E040"	"208630766899441664"	"UNRELATED"
"RL2013D01E040"	"208639646245203969"	"RELATED"
"RL2013D01E040"	"208641869981302785"	"UNRELATED"
"RL2013D01E040"	"208647624327315456"	"UNRELATED"
"RL2013D01E040"	"208649230238236672"	"RELATED"
"RL2013D01E040"	"208649240791097344"	"UNRELATED"
"RL2013D01E040"	"208651243504156673"	"UNRELATED"
"RL2013D01E040"	"208660219306315777"	"UNRELATED"
"RL2013D01E040"	"208662073184485376"	"RELATED"
"RL2013D01E040"	"208663096615645185"	"RELATED"
"RL2013D01E040"	"208664786903384065"	"RELATED"
"RL2013D01E040"	"208672911286996995"	"RELATED"
"RL2013D01E040"	"208674719006863360"	"UNRELATED"
"RL2013D01E040"	"208675843101294593"	"RELATED"
"RL2013D01E040"	"208680758842368000"	"RELATED"
"RL2013D01E040"	"208683355087175681"	"RELATED"
"RL2013D01E040"	"208685750038953985"	"UNRELATED"
"RL2013D01E040"	"208686198816911360"	"UNRELATED"
"RL2013D01E040"	"208686349832814593"	"UNRELATED"
"RL2013D01E040"	"208687746548633600"	"RELATED"
"RL2013D01E040"	"208688782541725696"	"RELATED"
"RL2013D01E040"	"208690812580659200"	"UNRELATED"
"RL2013D01E040"	"208692226056925184"	"RELATED"
"RL2013D01E040"	"208692514746671104"	"UNRELATED"
"RL2013D01E040"	"208692762919440384"	"UNRELATED"
"RL2013D01E040"	"208695338234675200"	"UNRELATED"
"RL2013D01E040"	"208705077391802368"	"UNRELATED"
"RL2013D01E040"	"208709681844199424"	"UNRELATED"
"RL2013D01E040"	"208712300000051201"	"UNRELATED"
"RL2013D01E040"	"208714426487021570"	"UNRELATED"
"RL2013D01E040"	"208725960848179201"	"RELATED"
"RL2013D01E040"	"208735967597694976"	"UNRELATED"
"RL2013D01E040"	"208736796622848000"	"UNRELATED"
"RL2013D01E040"	"208738812183068672"	"RELATED"
"RL2013D01E040"	"208741785948790786"	"UNRELATED"
"RL2013D01E040"	"208743555932495872"	"UNRELATED"
"RL2013D01E040"	"208757231964000260"	"UNRELATED"
"RL2013D01E040"	"208762384163147776"	"UNRELATED"
"RL2013D01E040"	"208773696846958593"	"UNRELATED"
"RL2013D01E040"	"208786845348270081"	"UNRELATED"
"RL2013D01E040"	"208789035731271680"	"UNRELATED"
"RL2013D01E040"	"208790133670019073"	"UNRELATED"
"RL2013D01E040"	"208793212301746176"	"UNRELATED"
"RL2013D01E040"	"208796349666304002"	"RELATED"
"RL2013D01E040"	"208807579135123456"	"UNRELATED"
"RL2013D01E040"	"208811109392719873"	"UNRELATED"
"RL2013D01E040"	"208831577600442368"	"RELATED"
"RL2013D01E040"	"208861269070061568"	"UNRELATED"
"RL2013D01E040"	"208897713373327361"	"UNRELATED"
"RL2013D01E040"	"208923596444286979"	"UNRELATED"
"RL2013D01E040"	"208926175945428992"	"UNRELATED"
"RL2013D01E040"	"208928516371251200"	"UNRELATED"
"RL2013D01E040"	"208928759619928066"	"UNRELATED"
"RL2013D01E040"	"208946648326488065"	"UNRELATED"
"RL2013D01E040"	"208946719659008002"	"RELATED"
"RL2013D01E040"	"208947063579348992"	"UNRELATED"
"RL2013D01E040"	"208949802468257792"	"RELATED"
"RL2013D01E040"	"208953707352690688"	"RELATED"
"RL2013D01E040"	"208961265501089792"	"UNRELATED"
"RL2013D01E040"	"208963572368281601"	"UNRELATED"
"RL2013D01E040"	"208964318950195201"	"UNRELATED"
"RL2013D01E040"	"208973936464113665"	"UNRELATED"
"RL2013D01E040"	"208979397456310272"	"UNRELATED"
"RL2013D01E040"	"208980266369290240"	"UNRELATED"
"RL2013D01E040"	"208982136341016576"	"UNRELATED"
"RL2013D01E040"	"208982198836137984"	"UNRELATED"
"RL2013D01E040"	"208982232810012672"	"UNRELATED"
"RL2013D01E040"	"208988394259349504"	"UNRELATED"
"RL2013D01E040"	"208995381961437186"	"UNRELATED"
"RL2013D01E040"	"209011030918049792"	"RELATED"
"RL2013D01E040"	"209011194470735872"	"RELATED"
"RL2013D01E040"	"209015535575371776"	"UNRELATED"
"RL2013D01E040"	"209025845178810368"	"RELATED"
"RL2013D01E040"	"209030397454061568"	"RELATED"
"RL2013D01E040"	"209031743070666753"	"UNRELATED"
"RL2013D01E040"	"209034162508800000"	"RELATED"
"RL2013D01E040"	"209043243164381184"	"RELATED"
"RL2013D01E040"	"209049186363125760"	"UNRELATED"
"RL2013D01E040"	"209060754358403072"	"UNRELATED"
"RL2013D01E040"	"209069788926967808"	"UNRELATED"
"RL2013D01E040"	"209085895029178370"	"RELATED"
"RL2013D01E040"	"209088292732416001"	"UNRELATED"
"RL2013D01E040"	"209089036562866177"	"UNRELATED"
"RL2013D01E040"	"209096343048826880"	"UNRELATED"
"RL2013D01E040"	"209098541392601088"	"UNRELATED"
"RL2013D01E040"	"209102181515800576"	"UNRELATED"
"RL2013D01E040"	"209103884415807488"	"UNRELATED"
"RL2013D01E040"	"209106879144673280"	"UNRELATED"
"RL2013D01E040"	"209108510712135680"	"UNRELATED"
"RL2013D01E040"	"209109039194447872"	"UNRELATED"
"RL2013D01E040"	"209114613449637888"	"UNRELATED"
"RL2013D01E040"	"209127758389968896"	"UNRELATED"
"RL2013D01E040"	"209129723454959618"	"UNRELATED"
"RL2013D01E040"	"209129817789038593"	"UNRELATED"
"RL2013D01E040"	"209145265427464192"	"UNRELATED"
"RL2013D01E040"	"209151733031636992"	"UNRELATED"
"RL2013D01E040"	"209153191613440001"	"UNRELATED"
"RL2013D01E040"	"209157512761585665"	"RELATED"
"RL2013D01E040"	"209163409948811264"	"UNRELATED"
"RL2013D01E040"	"209164097831440384"	"UNRELATED"
"RL2013D01E040"	"209182804423090176"	"UNRELATED"
"RL2013D01E040"	"209187300733763584"	"UNRELATED"
"RL2013D01E040"	"209244460712869888"	"UNRELATED"
"RL2013D01E040"	"209244674588815361"	"UNRELATED"
"RL2013D01E040"	"209256527691911169"	"UNRELATED"
"RL2013D01E040"	"209274454176571393"	"UNRELATED"
"RL2013D01E040"	"209278442934509571"	"UNRELATED"
"RL2013D01E040"	"209319773635481600"	"UNRELATED"
"RL2013D01E040"	"209320121745944576"	"UNRELATED"
"RL2013D01E040"	"209330750116462592"	"UNRELATED"
"RL2013D01E040"	"209332145943093249"	"UNRELATED"
"RL2013D01E040"	"209333023416664065"	"UNRELATED"
"RL2013D01E040"	"209334196089524224"	"UNRELATED"
"RL2013D01E040"	"209346168201822208"	"UNRELATED"
"RL2013D01E040"	"209350064882196482"	"RELATED"
"RL2013D01E040"	"209350530454126594"	"UNRELATED"
"RL2013D01E040"	"209350677250576384"	"RELATED"
"RL2013D01E040"	"209354867368660993"	"UNRELATED"
"RL2013D01E040"	"209356125651480576"	"RELATED"
"RL2013D01E040"	"209358747087278080"	"UNRELATED"
"RL2013D01E040"	"209366225539702785"	"UNRELATED"
"RL2013D01E040"	"209372475048472576"	"UNRELATED"
"RL2013D01E040"	"209374913604235265"	"UNRELATED"
"RL2013D01E040"	"209375448814202881"	"UNRELATED"
"RL2013D01E040"	"209400216191893504"	"UNRELATED"
"RL2013D01E040"	"209403788874887168"	"RELATED"
"RL2013D01E040"	"209404710740951040"	"UNRELATED"
"RL2013D01E040"	"209405421289615360"	"UNRELATED"
"RL2013D01E040"	"209406243893288961"	"UNRELATED"
"RL2013D01E040"	"209407287784243200"	"UNRELATED"
"RL2013D01E040"	"209419187003736064"	"UNRELATED"
"RL2013D01E040"	"209432342694068224"	"UNRELATED"
"RL2013D01E040"	"209433426690969600"	"RELATED"
"RL2013D01E040"	"209437348331663362"	"UNRELATED"
"RL2013D01E040"	"209452233920741376"	"UNRELATED"
"RL2013D01E040"	"209454985669394432"	"UNRELATED"
"RL2013D01E040"	"209461721432199169"	"UNRELATED"
"RL2013D01E040"	"209465215291629568"	"UNRELATED"
"RL2013D01E040"	"209473298294247426"	"UNRELATED"
"RL2013D01E040"	"209476313436786688"	"UNRELATED"
"RL2013D01E040"	"209477726921433089"	"RELATED"
"RL2013D01E040"	"209479643701592065"	"RELATED"
"RL2013D01E040"	"209480222515531777"	"RELATED"
"RL2013D01E040"	"209481883472498690"	"RELATED"
"RL2013D01E040"	"209483196298047488"	"RELATED"
"RL2013D01E040"	"209484483945172994"	"RELATED"
"RL2013D01E040"	"209487555438190593"	"UNRELATED"
"RL2013D01E040"	"209493208080728065"	"UNRELATED"
"RL2013D01E040"	"209496186036551680"	"UNRELATED"
"RL2013D01E040"	"209502301331783680"	"UNRELATED"
"RL2013D01E040"	"209502469116530689"	"UNRELATED"
"RL2013D01E040"	"209504943751700480"	"RELATED"
"RL2013D01E040"	"209509104505462785"	"UNRELATED"
"RL2013D01E040"	"209510333415567361"	"UNRELATED"
"RL2013D01E040"	"209522320753168384"	"RELATED"
"RL2013D01E040"	"209530055045545985"	"UNRELATED"
"RL2013D01E040"	"209543443855319040"	"UNRELATED"
"RL2013D01E040"	"209546442178699264"	"RELATED"
"RL2013D01E040"	"209552268075343872"	"RELATED"
"RL2013D01E040"	"209562394668703744"	"UNRELATED"
"RL2013D01E040"	"209596053652115457"	"UNRELATED"
"RL2013D01E040"	"209609813951389697"	"UNRELATED"
"RL2013D01E040"	"209633897632366593"	"RELATED"
"RL2013D01E040"	"209640361038057473"	"UNRELATED"
"RL2013D01E040"	"209642210738716673"	"RELATED"
"RL2013D01E040"	"209661831676047361"	"UNRELATED"
"RL2013D01E040"	"209670182543704065"	"UNRELATED"
"RL2013D01E040"	"209672403868073984"	"RELATED"
"RL2013D01E040"	"209682266350292992"	"RELATED"
"RL2013D01E040"	"209682740281483264"	"UNRELATED"
"RL2013D01E040"	"209683797258674178"	"UNRELATED"
"RL2013D01E040"	"209689695922290693"	"UNRELATED"
"RL2013D01E040"	"209698657690324993"	"UNRELATED"
"RL2013D01E040"	"209715493966327809"	"UNRELATED"
"RL2013D01E040"	"209719440454062081"	"UNRELATED"
"RL2013D01E040"	"209719696331784192"	"RELATED"
"RL2013D01E040"	"209721273356529664"	"UNRELATED"
"RL2013D01E040"	"209723987092180992"	"RELATED"
"RL2013D01E040"	"209747198357946370"	"RELATED"
"RL2013D01E040"	"209748729270505472"	"RELATED"
"RL2013D01E040"	"209749475881787395"	"RELATED"
"RL2013D01E040"	"209752491586371584"	"RELATED"
"RL2013D01E040"	"209754521637883904"	"RELATED"
"RL2013D01E040"	"209756693838561280"	"RELATED"
"RL2013D01E040"	"209766198571831296"	"RELATED"
"RL2013D01E040"	"209785134843576321"	"UNRELATED"
"RL2013D01E040"	"209786134077784064"	"UNRELATED"
"RL2013D01E040"	"209788017337049088"	"UNRELATED"
"RL2013D01E040"	"209793750925459456"	"UNRELATED"
"RL2013D01E040"	"209799060935282688"	"UNRELATED"
"RL2013D01E040"	"209807801869025281"	"RELATED"
"RL2013D01E040"	"209815194044612609"	"UNRELATED"
"RL2013D01E040"	"209815645196533760"	"RELATED"
"RL2013D01E040"	"209817244077793280"	"UNRELATED"
"RL2013D01E040"	"209817813660086272"	"UNRELATED"
"RL2013D01E040"	"209823039771258880"	"UNRELATED"
"RL2013D01E040"	"209823062227558401"	"UNRELATED"
"RL2013D01E040"	"209832690843791360"	"UNRELATED"
"RL2013D01E040"	"209840563447545856"	"UNRELATED"
"RL2013D01E040"	"209851787757355008"	"UNRELATED"
"RL2013D01E040"	"209851976278745088"	"UNRELATED"
"RL2013D01E040"	"209852106310553600"	"UNRELATED"
"RL2013D01E040"	"209854775469162497"	"UNRELATED"
"RL2013D01E040"	"209874730327621632"	"UNRELATED"
"RL2013D01E040"	"209875615384481793"	"UNRELATED"
"RL2013D01E040"	"209880010981523456"	"UNRELATED"
"RL2013D01E040"	"209881558700666881"	"UNRELATED"
"RL2013D01E040"	"209897073426968576"	"UNRELATED"
"RL2013D01E040"	"209901397771157504"	"UNRELATED"
"RL2013D01E040"	"209915193952702464"	"UNRELATED"
"RL2013D01E040"	"209918359502991360"	"UNRELATED"
"RL2013D01E040"	"209938433806835712"	"UNRELATED"
"RL2013D01E040"	"209941973438705665"	"UNRELATED"
"RL2013D01E040"	"209948705305010176"	"UNRELATED"
"RL2013D01E040"	"209951708447637505"	"RELATED"
"RL2013D01E040"	"209953704974090240"	"RELATED"
"RL2013D01E040"	"209954665406799874"	"UNRELATED"
"RL2013D01E040"	"209961476964880384"	"UNRELATED"
"RL2013D01E040"	"209963372811264002"	"RELATED"
"RL2013D01E040"	"209968301093294080"	"UNRELATED"
"RL2013D01E040"	"209975264564875264"	"UNRELATED"
"RL2013D01E040"	"209979306942795776"	"UNRELATED"
"RL2013D01E040"	"209980521768419328"	"UNRELATED"
"RL2013D01E040"	"209994368709435393"	"RELATED"
"RL2013D01E040"	"210004552475357185"	"UNRELATED"
"RL2013D01E040"	"210009610801786881"	"RELATED"
"RL2013D01E040"	"210026551608217600"	"RELATED"
"RL2013D01E040"	"210027155567017984"	"RELATED"
"RL2013D01E040"	"210027759555186689"	"RELATED"
"RL2013D01E040"	"210029907017871360"	"RELATED"
"RL2013D01E040"	"210035170902933504"	"UNRELATED"
"RL2013D01E040"	"210035426759675904"	"UNRELATED"
"RL2013D01E040"	"210046796750274560"	"UNRELATED"
"RL2013D01E040"	"210049565733289984"	"RELATED"
"RL2013D01E040"	"210051268641685504"	"UNRELATED"
"RL2013D01E040"	"210052979896754177"	"UNRELATED"
"RL2013D01E040"	"210054728934109184"	"RELATED"
"RL2013D01E040"	"210056998048378880"	"RELATED"
"RL2013D01E040"	"210060877779582977"	"UNRELATED"
"RL2013D01E040"	"210068110408032256"	"RELATED"
"RL2013D01E040"	"210072110108917760"	"UNRELATED"
"RL2013D01E040"	"210076790960570368"	"UNRELATED"
"RL2013D01E040"	"210078107992993792"	"UNRELATED"
"RL2013D01E040"	"210080410653302785"	"UNRELATED"
"RL2013D01E040"	"210080691680051200"	"UNRELATED"
"RL2013D01E040"	"210086777589997568"	"UNRELATED"
"RL2013D01E040"	"210092653839257602"	"RELATED"
"RL2013D01E040"	"210103491924983809"	"RELATED"
"RL2013D01E040"	"210107040297779200"	"UNRELATED"
"RL2013D01E040"	"210107354841235460"	"UNRELATED"
"RL2013D01E040"	"210112695687581696"	"UNRELATED"
"RL2013D01E040"	"210124900478885888"	"UNRELATED"
"RL2013D01E040"	"210127219064979457"	"UNRELATED"
"RL2013D01E040"	"210131782501281796"	"RELATED"
"RL2013D01E040"	"210132260639358977"	"UNRELATED"
"RL2013D01E040"	"210143639786098688"	"RELATED"
"RL2013D01E040"	"210146726785454081"	"RELATED"
"RL2013D01E040"	"210148891071483904"	"UNRELATED"
"RL2013D01E040"	"210154346711744516"	"RELATED"
"RL2013D01E040"	"210154641458085888"	"UNRELATED"
"RL2013D01E040"	"210169002754977793"	"RELATED"
"RL2013D01E040"	"210172018438569987"	"UNRELATED"
"RL2013D01E040"	"210177483625074689"	"UNRELATED"
"RL2013D01E040"	"210177806582296576"	"RELATED"
"RL2013D01E040"	"210179777888395264"	"RELATED"
"RL2013D01E040"	"210182878850588672"	"UNRELATED"
"RL2013D01E040"	"210190657921351682"	"RELATED"
"RL2013D01E040"	"210191001845903361"	"UNRELATED"
"RL2013D01E040"	"210191295455567872"	"RELATED"
"RL2013D01E040"	"210192536965365762"	"UNRELATED"
"RL2013D01E040"	"210192646034034688"	"RELATED"
"RL2013D01E040"	"210194152363798528"	"UNRELATED"
"RL2013D01E040"	"210194168558010368"	"RELATED"
"RL2013D01E040"	"210195082912079872"	"UNRELATED"
"RL2013D01E040"	"210195326211067904"	"UNRELATED"
"RL2013D01E040"	"210197771486113793"	"UNRELATED"
"RL2013D01E040"	"210200299124699137"	"RELATED"
"RL2013D01E040"	"210202502665220096"	"UNRELATED"
"RL2013D01E040"	"210203928720187393"	"UNRELATED"
"RL2013D01E040"	"210204641730887680"	"UNRELATED"
"RL2013D01E040"	"210210277076123648"	"RELATED"
"RL2013D01E040"	"210216272540082177"	"UNRELATED"
"RL2013D01E040"	"210217270771847169"	"RELATED"
"RL2013D01E040"	"210222360714936320"	"UNRELATED"
"RL2013D01E040"	"210223107275890688"	"UNRELATED"
"RL2013D01E040"	"210230210208088065"	"UNRELATED"
"RL2013D01E040"	"210230688383905793"	"UNRELATED"
"RL2013D01E040"	"210232772952993792"	"UNRELATED"
"RL2013D01E040"	"210236958847418368"	"UNRELATED"
"RL2013D01E040"	"210238195605049344"	"UNRELATED"
"RL2013D01E040"	"210241310735597570"	"UNRELATED"
"RL2013D01E040"	"210255665451642880"	"RELATED"
"RL2013D01E040"	"210263433298448384"	"UNRELATED"
"RL2013D01E040"	"210271243079913472"	"UNRELATED"
"RL2013D01E040"	"210272476201095168"	"RELATED"
"RL2013D01E040"	"210281099727863810"	"UNRELATED"
"RL2013D01E040"	"210352235438292992"	"UNRELATED"
"RL2013D01E040"	"210355032686731264"	"UNRELATED"
"RL2013D01E040"	"210358476805914624"	"UNRELATED"
"RL2013D01E040"	"210358895661686784"	"RELATED"
"RL2013D01E040"	"210359477575225345"	"RELATED"
"RL2013D01E040"	"210359638032519168"	"RELATED"
"RL2013D01E040"	"210362118510354433"	"UNRELATED"
"RL2013D01E040"	"210365441300889601"	"RELATED"
"RL2013D01E040"	"210370685837656064"	"UNRELATED"
"RL2013D01E040"	"210371386286411776"	"UNRELATED"
"RL2013D01E040"	"210372325814702080"	"UNRELATED"
"RL2013D01E040"	"210391967757111297"	"UNRELATED"
"RL2013D01E040"	"210393951662903296"	"UNRELATED"
"RL2013D01E040"	"210409407681544194"	"UNRELATED"
"RL2013D01E040"	"210409923576725505"	"UNRELATED"
"RL2013D01E040"	"210412805042610179"	"UNRELATED"
"RL2013D01E040"	"210416483455598593"	"RELATED"
"RL2013D01E040"	"210419486581460993"	"UNRELATED"
"RL2013D01E040"	"210427598340227072"	"UNRELATED"
"RL2013D01E040"	"210428722443067392"	"UNRELATED"
"RL2013D01E040"	"210434456060825600"	"UNRELATED"
"RL2013D01E040"	"210435156505395201"	"UNRELATED"
"RL2013D01E040"	"210435806605737985"	"UNRELATED"
"RL2013D01E040"	"210444681744625664"	"UNRELATED"
"RL2013D01E040"	"210444735796621312"	"UNRELATED"
"RL2013D01E040"	"210449375191777280"	"RELATED"
"RL2013D01E040"	"210456266420666368"	"UNRELATED"
"RL2013D01E040"	"210463996527128576"	"RELATED"
"RL2013D01E040"	"210488679955824640"	"UNRELATED"
"RL2013D01E040"	"210495764194000896"	"UNRELATED"
"RL2013D01E040"	"210496158437609472"	"UNRELATED"
"RL2013D01E040"	"210504341541502977"	"UNRELATED"
"RL2013D01E040"	"210518463763070977"	"UNRELATED"
"RL2013D01E040"	"210526344877060096"	"UNRELATED"
"RL2013D01E040"	"210535566763233280"	"UNRELATED"
"RL2013D01E040"	"210540760678924288"	"UNRELATED"
"RL2013D01E040"	"210541062656245760"	"UNRELATED"
"RL2013D01E040"	"210542272587116545"	"UNRELATED"
"RL2013D01E040"	"210543290892820480"	"UNRELATED"
"RL2013D01E040"	"210543889248034816"	"UNRELATED"
"RL2013D01E040"	"210559983165775872"	"UNRELATED"
"RL2013D01E040"	"210573769868181504"	"RELATED"
"RL2013D01E040"	"210574130553171968"	"UNRELATED"
"RL2013D01E040"	"210576617779630082"	"UNRELATED"
"RL2013D01E040"	"210577813160460289"	"RELATED"
"RL2013D01E040"	"210582048056942592"	"UNRELATED"
"RL2013D01E040"	"210585912382472193"	"UNRELATED"
"RL2013D01E040"	"210587040625078272"	"UNRELATED"
"RL2013D01E040"	"210608897151606784"	"UNRELATED"
"RL2013D01E040"	"210646733959606272"	"UNRELATED"
"RL2013D01E040"	"210664828203843584"	"RELATED"
"RL2013D01E040"	"210694762951483394"	"UNRELATED"
"RL2013D01E040"	"210704971870646274"	"RELATED"
"RL2013D01E040"	"210706326618251264"	"UNRELATED"
"RL2013D01E040"	"210718527852777472"	"RELATED"
"RL2013D01E040"	"210720704721731585"	"UNRELATED"
"RL2013D01E040"	"210728350933716992"	"UNRELATED"
"RL2013D01E040"	"210744436064399360"	"UNRELATED"
"RL2013D01E040"	"210756209513476096"	"UNRELATED"
"RL2013D01E040"	"210758742864699392"	"RELATED"
"RL2013D01E040"	"210765617312174081"	"UNRELATED"
"RL2013D01E040"	"210765684442013696"	"UNRELATED"
"RL2013D01E040"	"210769006309814272"	"UNRELATED"
"RL2013D01E040"	"210770696639479808"	"RELATED"
"RL2013D01E040"	"210771939487252480"	"UNRELATED"
"RL2013D01E040"	"210775234868019200"	"UNRELATED"
"RL2013D01E040"	"210776950346743808"	"RELATED"
"RL2013D01E040"	"210784395202789377"	"UNRELATED"
"RL2013D01E040"	"210786999899136000"	"RELATED"
"RL2013D01E040"	"210788816032759810"	"UNRELATED"
"RL2013D01E040"	"210789730370072576"	"RELATED"
"RL2013D01E040"	"210789940081070080"	"RELATED"
"RL2013D01E040"	"210796961337589760"	"RELATED"
"RL2013D01E040"	"210802334245199873"	"UNRELATED"
"RL2013D01E040"	"210807199637843968"	"UNRELATED"
"RL2013D01E040"	"210810483803037697"	"UNRELATED"
"RL2013D01E040"	"210815961543094272"	"UNRELATED"
"RL2013D01E040"	"210819410439581696"	"UNRELATED"
"RL2013D01E040"	"210819455410900993"	"UNRELATED"
"RL2013D01E040"	"210821467133313024"	"UNRELATED"
"RL2013D01E040"	"210839181226803201"	"UNRELATED"
"RL2013D01E040"	"210851996842995712"	"RELATED"
"RL2013D01E040"	"210852296773472256"	"RELATED"
"RL2013D01E040"	"210854193903308800"	"UNRELATED"
"RL2013D01E040"	"210854490444795905"	"UNRELATED"
"RL2013D01E040"	"210855359986925568"	"RELATED"
"RL2013D01E040"	"210866489371279363"	"UNRELATED"
"RL2013D01E040"	"210868419694821377"	"RELATED"
"RL2013D01E040"	"210868734708039680"	"UNRELATED"
"RL2013D01E040"	"210869489242341376"	"RELATED"
"RL2013D01E040"	"210873222206459904"	"UNRELATED"
"RL2013D01E040"	"210875663287197697"	"RELATED"
"RL2013D01E040"	"210880344105295872"	"UNRELATED"
"RL2013D01E040"	"210881526915796993"	"RELATED"
"RL2013D01E040"	"210886687633584128"	"UNRELATED"
"RL2013D01E040"	"210887373754609664"	"UNRELATED"
